"[484A37EC400A7252D211CE9A1E35527E]::E99A6C054EA525961EC4819DC173FBC4","Emelyne Reid","Emelyne Reid","","","","","",""
"[484A37EC400A7252D211CE9A1E35527E]::4B19D8BE4166CA6D15B705ADB67F4B26","Emelyne frequently speaks to dead people, including her son.","Emelyne frequently speaks to dead people, including her son.","","","","","",""
"[494328B84A29BB008774A08418B39E7A]::3BB7430C4A15A6B5AF7884B25D9663B1","Dying Patient","Присмертний пацієнт","","","","","",""
"[4A42744B4A6C61A5DA87618F1B2E047E]::5E03D61B433B916DD1C4DD965E2057B9","Lottie Paxton, 24 years old, female. Younger sister to the alcoholic Giselle, daughter to a deceased mother, and a long gone father. Ms. Paxton took it upon herself to ensure the subsistence of what remained of her family, and was a frequent helper at Sean Hampton’s Asylum. She exchanged her labour for shelter. Because of her position, the Wet Boot Boys had approached her several times to bootleg Asylum goods. She never gave in to their demands, despite the obvious fact that it put Lottie and her sister in danger. Ms. Paxton resented Giselle for being absent during the last years of their mother’s life - it appears that what little negativity Ms. Paxton had she focused on her sister. When she died, all of her thoughts were focused on Giselle, and there was nothing but regret in her mind.","Lottie Paxton, 24 years old, female. Younger sister to the alcoholic Giselle, daughter to a deceased mother, and a long gone father. Ms. Paxton took it upon herself to ensure the subsistence of what remained of her family, and was a frequent helper at Sean Hampton’s Asylum. She exchanged her labour for shelter. Because of her position, the Wet Boot Boys had approached her several times to bootleg Asylum goods. She never gave in to their demands, despite the obvious fact that it put Lottie and her sister in danger. Ms. Paxton resented Giselle for being absent during the last years of their mother’s life - it appears that what little negativity Ms. Paxton had she focused on her sister. When she died, all of her thoughts were focused on Giselle, and there was nothing but regret in her mind.","","","","","",""
"[4B8F80A64C1C829FE8036295DBC36D97]::C14F9E8C4205CD5F0C311395747FB6B9","Marin abandoned his sick parents after they became infected by the epidemic.","Marin abandoned his sick parents after they became infected by the epidemic.","","","","","",""
"[4B8F80A64C1C829FE8036295DBC36D97]::41234A5F4256C3B8F35FE7B99167156A","Martin Nightingale, 20 years old, male. Forced to follow his parents when they moved to London, this young man ran away from his family when he discovered they were touched by the Flu. Mr. Nightingale was filled with a desire for independence that bordered on egotism, and turned him into a man willing to do anything to survive. Most notably, he worked as an improvised merchant having found a lucrative client in the form of Enid Gillingham, an elder with dulled wits. When the only protector of Mrs. Gillingham, her son Jack, was killed, the woman fell deeper into senility and even mistook Martin for Jack, allowing the young man to sell her inferior goods and even steal from her. Mr. Nightingale was set on pretending to be her son until she died in order to inherit her remaining possessions. He died drowning in regrets.","Martin Nightingale, 20 years old, male. Forced to follow his parents when they moved to London, this young man ran away from his family when he discovered they were touched by the Flu. Mr. Nightingale was filled with a desire for independence that bordered on egotism, and turned him into a man willing to do anything to survive. Most notably, he worked as an improvised merchant having found a lucrative client in the form of Enid Gillingham, an elder with dulled wits. When the only protector of Mrs. Gillingham, her son Jack, was killed, the woman fell deeper into senility and even mistook Martin for Jack, allowing the young man to sell her inferior goods and even steal from her. Mr. Nightingale was set on pretending to be her son until she died in order to inherit her remaining possessions. He died drowning in regrets.","","","","","",""
"[4B8F80A64C1C829FE8036295DBC36D97]::FBB9AFD344F3A9E823D2D8B5A0229020","Martin chose to be a lousy merchant instead of a gang member.","Martin chose to be a lousy merchant instead of a gang member.","","","","","",""
"[4B8F80A64C1C829FE8036295DBC36D97]::451FCFEE444871624301F5B3B97EAC96","Martin has exploited Enid Gillingham's weak memory to his own advantage.","Martin has exploited Enid Gillingham's weak memory to his own advantage.","","","","","",""
"[4B8F80A64C1C829FE8036295DBC36D97]::37C5403D499ECCCF44AF43A2151FD8F2","Martin is sometimes confused by Enid Gillingham with her son Jack","Martin is sometimes confused by Enid Gillingham with her son Jack","","","","","",""
"[4ECA14E144FE0EDF9E722DA4F40E691B]::193AED094C639BCF285A918EF1D1933A","Pippa Hawkins","Pippa Hawkins","","","","","",""
"[4ECA14E144FE0EDF9E722DA4F40E691B]::E0D790504DD61F752A032681B47F5EC9","Pippa Hawkins, 36 years old, female. A once idealistic woman who has since collapsed under the insanity of the epidemic. She wasn't affected by the Spanish flu itself, but felt helpless as a nurse when trying to face an outbreak of that magnitude. She closed her eyes to the suffering of others, and decided to support her colleague and secret lover Milton Hooks while he made patients pay for a space in the overrun hospital. Still, she didn't share his hope for a brighter future financed by their double-dealings. Ms. Hawkins considered her role in life to be one of helping and caring - a mission that she'd failed to fulfil over the past months. She was desperate to give meaning to her existence, and it was unclear to me whether she had managed to satisfy that need or not. Her last thoughts were bitter, and she recognized me for the predator I am.","Pippa Hawkins, 36 years old, female. A once idealistic woman who has since collapsed under the insanity of the epidemic. She wasn't affected by the Spanish flu itself, but felt helpless as a nurse when trying to face an outbreak of that magnitude. She closed her eyes to the suffering of others, and decided to support her colleague and secret lover Milton Hooks while he made patients pay for a space in the overrun hospital. Still, she didn't share his hope for a brighter future financed by their double-dealings. Ms. Hawkins considered her role in life to be one of helping and caring - a mission that she'd failed to fulfil over the past months. She was desperate to give meaning to her existence, and it was unclear to me whether she had managed to satisfy that need or not. Her last thoughts were bitter, and she recognized me for the predator I am.","","","","","",""
"[4ECA14E144FE0EDF9E722DA4F40E691B]::5269261D4A9A1C0B3E1A13AE2643EA9B","Pippa and Milton Hooks are a couple.","Pippa and Milton Hooks are a couple.","","","","","",""
"[4ECA14E144FE0EDF9E722DA4F40E691B]::8D46731648DDE767AE19EEB798DA8BBD","Pippa has felt useless as a nurse since the beginning of the epidemic.","Pippa has felt useless as a nurse since the beginning of the epidemic.","","","","","",""
"[4ECA14E144FE0EDF9E722DA4F40E691B]::D2E92DE748A6A0512DAC1A97C7E89A41","Pippa is thinking about quitting the Pembroke Hospital...","Pippa is thinking about quitting the Pembroke Hospital...","","","","","",""
"[4ECA14E144FE0EDF9E722DA4F40E691B]::C4F480DD4550C8C9006255B925B6A06D","Pippa saves beds for patients who can pay.","Pippa saves beds for patients who can pay.","","","","","",""
"[54C998C14482A7D0D10D8385922461DD]::252988254A47FD6A2D49FFBB62F36D9D","William Marshal","William Marshal","","","","","",""
"[54C998C14482A7D0D10D8385922461DD]::CBE4FE3A401EB6926E1880B695882C4D","William Marshal","William Marshal","","","","","",""
"[54E7CD394F80DA9C23863F9ACDA8FB17]::173DE4E042E50C16E63CE1B947ECCC4C","Lord Redgrave","Лорд Редґрейв","","","","","",""
"[54E7CD394F80DA9C23863F9ACDA8FB17]::9481E70E45C127EC105D95AFE59A68DC","Lord Redgrave","Лорд Редґрейв","","","","","",""
"[5B6D92A1446C092864932C9A8C222E22]::1967B3DE4D6B93F5EEA2A684C75D2376","Lord Hutchinson","Lord Hutchinson","","","","","",""
"[5B6D92A1446C092864932C9A8C222E22]::7290EA93405BAA337B22259B7C3322D4","Lord Hutchinson","Lord Hutchinson","","","","","",""
"[5D66AA4F40435E644B3FB59A0F329829]::B30F78564BDD8168050D9E91387C6CF3","Thoreau's experiments in blood transfusion have not been successful yet.","Thoreau's experiments in blood transfusion have not been successful yet.","","","","","",""
"[5D66AA4F40435E644B3FB59A0F329829]::F1582D0247C36B8B9515CAB3547E6A4F","Thoreau secretly exposes his patients to an experimental medication for the Spanish flu.","Thoreau secretly exposes his patients to an experimental medication for the Spanish flu.","","","","","",""
"[5D66AA4F40435E644B3FB59A0F329829]::15DCDC9243C530DABD27B7A222900C67","Thoreau Strickland, 33 years old, male. A former colleague and surgeon employed at the Pembroke Hospital. Dr Strickland was in direct competition with Dr Ackroyd for the position of head surgeon, and their rivalry escalated to the point where Strickland decided to hone his technique by any means necessary. He was a close follower of my work, and carried out transfusion experimentations on terminally ill patients in an attempt to recreate my methods. He met with only some success, but still planned to demonstrate the operation on Mr. Fiddick's arms to prove his vanguard spirit and technical superiority. Being killed by his idol didn't bring him any joy. His last thoughts glided over the glorious future he was convinced he deserved.","Thoreau Strickland, 33 years old, male. A former colleague and surgeon employed at the Pembroke Hospital. Dr Strickland was in direct competition with Dr Ackroyd for the position of head surgeon, and their rivalry escalated to the point where Strickland decided to hone his technique by any means necessary. He was a close follower of my work, and carried out transfusion experimentations on terminally ill patients in an attempt to recreate my methods. He met with only some success, but still planned to demonstrate the operation on Mr. Fiddick's arms to prove his vanguard spirit and technical superiority. Being killed by his idol didn't bring him any joy. His last thoughts glided over the glorious future he was convinced he deserved.","","","","","",""
